2.56	0.15055	0.14603
2.57	0.15095	0.147
2.58	0.15099	0.14794
2.59	0.15076	0.14865
2.6	0.15042	0.14902
2.61	0.15015	0.14902
2.62	0.15014	0.14875
2.63	0.15047	0.14837
2.64	0.15114	0.1481
2.65	0.15205	0.14811
2.66	0.15303	0.14847
2.67	0.15388	0.14917
2.68	0.15446	0.15009
2.69	0.15467	0.15102
2.7	0.15455	0.15177
2.71	0.15422	0.1522
2.72	0.15386	0.15225
2.73	0.15365	0.152
2.74	0.15374	0.1516
2.75	0.15419	0.15126
2.76	0.15495	0.15115
2.77	0.15588	0.1514
2.78	0.1568	0.152
2.79	0.15752	0.15286
2.8	0.15792	0.15377
2.81	0.15795	0.15455
2.82	0.1577	0.15504
2.83	0.1573	0.15515
2.84	0.15695	0.15493
2.85	0.15682	0.15452
2.86	0.15703	0.15412
2.87	0.15759	0.15391
2.88	0.15841	0.15405
2.89	0.15933	0.15454
2.9	0.16016	0.15532
2.91	0.16073	0.15621
2.92	0.16095	0.15701
2.93	0.16082	0.15755
2.94	0.16046	0.15772
2.95	0.16003	0.15754
2.96	0.15972	0.15713
2.97	0.1597	0.15668
2.98	0.16003	0.15639
2.99	0.16069	0.15641
3	0.16154	0.15688
3.01	0.16242	0.15788
3.02	0.16313	0.15919
3.03	0.16353	0.16043
3.04	0.16357	0.16121
3.05	0.1633	0.16128
3.06	0.16286	0.16064
3.07	0.16243	0.15946
3.08	0.1622	0.15811
3.09	0.1623	0.15698
3.1	0.16286	0.15642
3.11	0.16393	0.1566
3.12	0.16526	0.15744
3.13	0.16647	0.15869
3.14	0.16721	0.15996
3.15	0.16727	0.16084
3.16	0.16662	0.16107
3.17	0.16546	0.16056
3.18	0.1641	0.15946
3.19	0.16294	0.15808
3.2	0.1623	0.15684
3.21	0.16235	0.1561
3.22	0.16309	0.15608
3.23	0.16428	0.15676
3.24	0.16558	0.15792
3.25	0.16661	0.15919
3.26	0.16706	0.16017
3.27	0.16679	0.16055
3.28	0.16588	0.16018
3.29	0.16456	0.15917
3.3	0.16321	0.1578
3.31	0.1622	0.15647
3.32	0.16182	0.15556
3.33	0.16215	0.15534
3.34	0.16309	0.15584
3.35	0.16435	0.15689
3.36	0.16556	0.15815
3.37	0.16635	0.15921
3.38	0.16648	0.15973
3.39	0.16589	0.15951
3.4	0.16474	0.15861
3.41	0.16334	0.15727
3.42	0.16207	0.15587
3.43	0.16128	0.15481
3.44	0.16117	0.15439
3.45	0.16175	0.1547
3.46	0.16285	0.15563
3.47	0.16411	0.15685
3.48	0.16515	0.15798
3.49	0.16567	0.15862
3.5	0.16547	0.15856
3.51	0.1646	0.15779
3.52	0.16328	0.15649
3.53	0.16187	0.15505
3.54	0.16073	0.15385
3.55	0.16018	0.15324
3.56	0.16035	0.15336
3.57	0.16115	0.15415
3.58	0.16234	0.15531
3.59	0.16354	0.15648
3.6	0.16438	0.15724
3.61	0.16458	0.15734
3.62	0.16407	0.1567
3.63	0.16295	0.15548
3.64	0.16152	0.15401
3.65	0.16015	0.1527
3.66	0.15922	0.15191
3.67	0.15894	0.15184
3.68	0.15937	0.15246
3.69	0.16036	0.15355
3.7	0.16158	0.15473
3.71	0.16264	0.1556
3.72	0.16322	0.15585
3.73	0.1631	0.15536
3.74	0.16228	0.15423
3.75	0.16097	0.15276
3.76	0.1595	0.15136
3.77	0.15826	0.1504
3.78	0.15756	0.15013
3.79	0.15756	0.15059
3.8	0.15823	0.15158
3.81	0.15934	0.15276
3.82	0.16052	0.15371
3.83	0.16139	0.15411
3.84	0.16167	0.15377
3.85	0.16124	0.15275
3.86	0.16016	0.15131
3.87	0.15872	0.14984
3.88	0.15728	0.14873
3.89	0.15621	0.14827
3.9	0.15577	0.14854
3.91	0.15605	0.14941
3.92	0.15692	0.15057
3.93	0.15808	0.15159
3.94	0.15916	0.15212
3.95	0.1598	0.15194
3.96	0.15977	0.15105
3.97	0.15902	0.14966
3.98	0.15773	0.14814
3.99	0.15622	0.1469
4	0.15488	0.14625
4.01	0.15403	0.14633
4.02	0.15388	0.14707
4.03	0.15441	0.14818
4.04	0.15543	0.14925
4.05	0.15659	0.14991
4.06	0.1575	0.14989
4.07	0.15786	0.14914
4.08	0.1575	0.14782
4.09	0.15648	0.14627
4.1	0.15503	0.14491
4.11	0.15353	0.14409
4.12	0.15234	0.14398
4.13	0.15175	0.14457
4.14	0.15188	0.1456
4.15	0.15263	0.14671
4.16	0.15373	0.14748
4.17	0.15482	0.14761
4.18	0.15551	0.14701
4.19	0.15556	0.14578
4.2	0.1549	0.14424
4.21	0.15365	0.14279
4.22	0.15212	0.14179
4.23	0.15068	0.1415
4.24	0.1497	0.14192
4.25	0.14939	0.14287
4.26	0.14978	0.14397
4.27	0.1507	0.14484
4.28	0.15183	0.14513
4.29	0.15278	0.14468
4.3	0.15321	0.14357
4.31	0.15294	0.14205
4.32	0.15199	0.14052
4.33	0.15056	0.13938
4.34	0.149	0.13889
4.35	0.1477	0.13914
4.36	0.14697	0.13998
4.37	0.14695	0.14107
4.38	0.14758	0.14201
4.39	0.14862	0.14244
4.4	0.1497	0.14216
4.41	0.15045	0.14117
4.42	0.15059	0.1397
4.43	0.15	0.13813
4.44	0.1488	0.13685
4.45	0.14726	0.13618
4.46	0.14575	0.13624
4.47	0.14464	0.13695
4.48	0.14418	0.138
4.49	0.14444	0.13901
4.5	0.14526	0.13957
4.51	0.14635	0.13945
4.52	0.14732	0.1386
4.53	0.14783	0.1372
4.54	0.14766	0.1356
4.55	0.14678	0.13421
4.56	0.14538	0.13336
4.57	0.14379	0.13324
4.58	0.14239	0.1338
4.59	0.14152	0.1348
4.6	0.14135	0.13584
4.61	0.14185	0.13652
4.62	0.14282	0.13656
4.63	0.14389	0.13587
4.64	0.1447	0.13456
4.65	0.14492	0.13296
4.66	0.14443	0.13146
4.67	0.14329	0.13045
4.68	0.14175	0.13014
4.69	0.14018	0.13055
4.7	0.13896	0.13146
4.71	0.13836	0.13252
4.72	0.13847	0.13331
4.73	0.13919	0.13351
4.74	0.14024	0.13297
4.75	0.14123	0.13177
4.76	0.14181	0.13019
4.77	0.14173	0.12862
4.78	0.14093	0.12746
4.79	0.13957	0.12697
4.8	0.13796	0.12721
4.81	0.13649	0.12802
4.82	0.13548	0.12906
4.83	0.13517	0.12994
4.84	0.13554	0.13029
4.85	0.13643	0.12991
4.86	0.13749	0.12884
4.87	0.13834	0.12731
4.88	0.13865	0.12569
4.89	0.13826	0.12439
4.9	0.13719	0.12372
4.91	0.13567	0.12378
4.92	0.13406	0.12447
4.93	0.13273	0.12549
4.94	0.13199	0.12643
4.95	0.13196	0.12692
4.96	0.13257	0.12671
4.97	0.13356	0.12578
4.98	0.13457	0.12432
4.99	0.13522	0.12267
5	0.13524	0.12126
5.01	0.13453	0.12041
5.02	0.13323	0.12029
5.03	0.13161	0.12084
5.04	0.13006	0.12181
5.05	0.12894	0.1228
5.06	0.12848	0.12341
5.07	0.12874	0.12337
5.08	0.12954	0.12259
5.09	0.13058	0.12122
5.1	0.13146	0.11957
5.11	0.13186	0.11806
5.12	0.13157	0.11704
5.13	0.13058	0.11674
5.14	0.12909	0.11715
5.15	0.12745	0.11804
5.16	0.12603	0.11905
5.17	0.12516	0.11978
5.18	0.12499	0.1199
5.19	0.12549	0.11928
5.2	0.12642	0.11802
5.21	0.12743	0.11639
5.22	0.12815	0.1148
5.23	0.12826	0.11364
5.24	0.12766	0.11315
5.25	0.12643	0.11339
5.26	0.12482	0.11419
5.27	0.12321	0.1152
5.28	0.12198	0.11602
5.29	0.12138	0.1163
5.3	0.1215	0.11585
5.31	0.12221	0.11471
5.32	0.12322	0.11313
5.33	0.12414	0.11149
5.34	0.12463	0.11019
5.35	0.12444	0.10952
5.36	0.12354	0.10959
5.37	0.1221	0.11028
5.38	0.12044	0.11127
5.39	0.11894	0.11217
5.4	0.11794	0.11259
5.41	0.11764	0.11231
5.42	0.11803	0.11131
5.43	0.1189	0.1098
5.44	0.11991	0.10813
5.45	0.12068	0.10671
5.46	0.12089	0.10587
5.47	0.12039	0.10576
5.48	0.11923	0.10632
5.49	0.11765	0.10727
5.5	0.116	0.10817
5.51	0.11467	0.10847
5.52	0.11394	0.10778
5.53	0.11393	0.10599
5.54	0.11454	0.10333
5.55	0.11551	0.10029
5.56	0.11646	0.09748
5.57	0.11702	0.09545
5.58	0.11694	0.09449
5.59	0.11615	0.09459
5.6	0.11477	0.09539
5.61	0.1131	0.09634
5.62	0.11154	0.09682
5.63	0.11042	0.09639
5.64	0.10998	0.09484
5.65	0.11025	0.09234
5.66	0.11105	0.08933
5.67	0.11204	0.08641
5.68	0.11275	0.08415
5.69	0.11269	0.08293
5.7	0.11158	0.08279
5.71	0.10944	0.08347
5.72	0.10659	0.08443
5.73	0.10355	0.08507
5.74	0.10089	0.08488
5.75	0.09909	0.08359
5.76	0.09836	0.08128
5.77	0.0986	0.07833
5.78	0.09946	0.07533
5.79	0.10039	0.07287
5.8	0.10082	0.07138
5.81	0.10033	0.071
5.82	0.09877	0.07152
5.83	0.09628	0.07247
5.84	0.09328	0.07323
5.85	0.09033	0.07327
5.86	0.08798	0.07224
5.87	0.0866	0.07014
5.88	0.08629	0.0673
5.89	0.08685	0.06425
5.9	0.0878	0.06161
5.91	0.08859	0.05986
5.92	0.08867	0.05922
5.93	0.08774	0.05956
5.94	0.08575	0.06046
5.95	0.08298	0.06132
5.96	0.07992	0.06157
5.97	0.07716	0.0608
5.98	0.07518	0.05893
5.99	0.07425	0.05622
6	0.07434	0.05316
6.01	0.07513	0.05037
6.02	0.07608	0.04838
6.03	0.07663	0.04747
6.04	0.0763	0.04761
6.05	0.07491	0.04842
6.06	0.07254	0.04935
6.07	0.06958	0.04978
6.08	0.06657	0.04927
6.09	0.06408	0.04765
6.1	0.06253	0.0451
6.11	0.06205	0.04207
6.12	0.06248	0.03916
6.13	0.0634	0.03694
6.14	0.06424	0.03577
6.15	0.06447	0.03568
6.16	0.0637	0.03638
6.17	0.06187	0.03733
6.18	0.0592	0.03793
6.19	0.05615	0.03767
6.2	0.05329	0.03631
6.21	0.05115	0.03394
6.22	0.05003	0.03097
6.23	0.04996	0.02797
6.24	0.05066	0.02555
6.25	0.05162	0.02411
6.26	0.05226	0.02378
6.27	0.05211	0.02433
6.28	0.05089	0.02528
6.29	0.04866	0.02601
6.3	0.04576	0.02599
6.31	0.04272	0.02489
6.32	0.0401	0.02274
6.33	0.03836	0.01986
6.34	0.0377	0.01681
6.35	0.038	0.01421
6.36	0.03888	0.01251
6.37	0.03977	0.01193
6.38	0.04013	0.01231
6.39	0.03954	0.01322
6.4	0.03788	0.01406
6.41	0.03531	0.01425
6.42	0.03228	0.01342
6.43	0.02935	0.01149
6.44	0.02706	0.00874
6.45	0.02576	0.00568
6.46	0.02553	0.00292
6.47	0.02613	9.83183E-4
6.48	0.02708	1.38315E-4
6.49	0.02781	3.21717E-4
6.5	0.02781	0.00116
6.51	0.02678	0.00207
6.52	0.0247	0.00246
6.53	0.02188	0.00189
6.54	0.01882	2.0881E-4
6.55	0.01609	-0.00239
6.56	0.01418	-0.00543
6.57	0.01334	-0.00831
6.58	0.0135	-0.01048
6.59	0.01431	-0.01158
6.6	0.01524	-0.01162
6.61	0.01572	-0.01089
6.62	0.01531	-0.00994
6.63	0.01383	-0.00937
6.64	0.01139	-0.00969
6.65	0.0084	-0.01111
6.66	0.00541	-0.01352
6.67	0.00297	-0.01651
6.68	0.0015	-0.01948
6.69	0.0011	-0.02186
6.7	0.00159	-0.02323
6.71	0.00253	-0.0235
6.72	0.00334	-0.0229
6.73	0.00349	-0.02195
6.74	0.00263	-0.02124
6.75	7.11534E-4	-0.02131
6.76	-0.00202	-0.02247
6.77	-0.00508	-0.02467
6.78	-0.00789	-0.02757
6.79	-0.00996	-0.0306
6.8	-0.01098	-0.03316
6.81	-0.01097	-0.03479
6.82	-0.01023	-0.0353
6.83	-0.00928	-0.03487
6.84	-0.00868	-0.03394
6.85	-0.00892	-0.03312
6.86	-0.01022	-0.03297
6.87	-0.01252	-0.03386
6.88	-0.01545	-0.03583
6.89	-0.01848	-0.03861
6.9	-0.02103	-0.04166
6.91	-0.02268	-0.04438
6.92	-0.02326	-0.04625
6.93	-0.02289	-0.04702
6.94	-0.02199	-0.04678
6.95	-0.02111	-0.04592
6.96	-0.02082	-0.04501
6.97	-0.02148	-0.04465
6.98	-0.02323	-0.04528
6.99	-0.02585	-0.04701
7	-0.02889	-0.04963
7.01	-0.03178	-0.05267
7.02	-0.034	-0.05551
7.03	-0.0352	-0.05761
7.04	-0.03534	-0.05865
7.05	-0.03468	-0.05862
7.06	-0.03371	-0.05785
7.07	-0.03302	-0.05689
7.08	-0.03309	-0.05635
7.09	-0.03422	-0.05672
7.1	-0.03636	-0.05819
7.11	-0.03922	-0.06063
7.12	-0.04227	-0.06362
7.13	-0.04493	-0.06656
7.14	-0.04674	-0.06888
7.15	-0.04748	-0.07017
7.16	-0.04724	-0.07037
7.17	-0.04639	-0.06972
7.18	-0.04547	-0.06875
7.19	-0.04504	-0.06806
7.2	-0.04552	-0.06818
7.21	-0.04708	-0.06938
7.22	-0.04957	-0.07162
7.23	-0.05257	-0.07453
7.24	-0.05552	-0.07753
7.25	-0.05788	-0.08003
7.26	-0.05925	-0.08158
7.27	-0.05956	-0.08202
7.28	-0.059	-0.08153
7.29	-0.05804	-0.08058
7.3	-0.05725	-0.07976
7.31	-0.05716	-0.07964
7.32	-0.05809	-0.08058
7.33	-0.06007	-0.08259
7.34	-0.06283	-0.08538
7.35	-0.06588	-0.08841
7.36	-0.06864	-0.09108
7.37	-0.07061	-0.09287
7.38	-0.07153	-0.09356
7.39	-0.07142	-0.09325
7.4	-0.07062	-0.09235
7.41	-0.06966	-0.09144
7.42	-0.06911	-0.09111
7.43	-0.06941	-0.09178
7.44	-0.07079	-0.09355
7.45	-0.07315	-0.09619
7.46	-0.07609	-0.09921
7.47	-0.07908	-0.10201
7.48	-0.08155	-0.10404
7.49	-0.08309	-0.10499
7.5	-0.08356	-0.10488
7.51	-0.08311	-0.10407
7.52	-0.08218	-0.1031
7.53	-0.08131	-0.10258
7.54	-0.08106	-0.10298
7.55	-0.0818	-0.10449
7.56	-0.0836	-0.10696
7.57	-0.08625	-0.10994
7.58	-0.08928	-0.11284
7.59	-0.09212	-0.11508
7.6	-0.09424	-0.11628
7.61	-0.09533	-0.1164
7.62	-0.09537	-0.1157
7.63	-0.09465	-0.11471
7.64	-0.09366	-0.11402
7.65	-0.09299	-0.11417
7.66	-0.09312	-0.11542
7.67	-0.0943	-0.11768
7.68	-0.0965	-0.12059
7.69	-0.09937	-0.12355
7.7	-0.10239	-0.12599
7.71	-0.10497	-0.12745
7.72	-0.10668	-0.1278
7.73	-0.1073	-0.12725
7.74	-0.10697	-0.12626
7.75	-0.10606	-0.12545
7.76	-0.10513	-0.12536
7.77	-0.10474	-0.12633
7.78	-0.10529	-0.12837
7.79	-0.10692	-0.13116
7.8	-0.10945	-0.13416
7.81	-0.11244	-0.13676
7.82	-0.11533	-0.13847
7.83	-0.11758	-0.13908
7.84	-0.11884	-0.1387
7.85	-0.11904	-0.13775
7.86	-0.1184	-0.13683
7.87	-0.11741	-0.13652
7.88	-0.11663	-0.13722
7.89	-0.11659	-0.13902
7.9	-0.11757	-0.14167
7.91	-0.1196	-0.14467
7.92	-0.12238	-0.14741
7.93	-0.1254	-0.14935
7.94	-0.12808	-0.15021
7.95	-0.12994	-0.15003
7.96	-0.13074	-0.14915
7.97	-0.13054	-0.14816
7.98	-0.12968	-0.14766
7.99	-0.12869	-0.14809
8	-0.12816	-0.14972
8.01	-0.12852	-0.1525
8.02	-0.12996	-0.15592
8.03	-0.13235	-0.15918
8.04	-0.13529	-0.16154
8.05	-0.13823	-0.1625
8.06	-0.1406	-0.16201
8.07	-0.14202	-0.16046
8.08	-0.14237	-0.15857
8.09	-0.14182	-0.15714
8.1	-0.14083	-0.15685
8.11	-0.13997	-0.15802
8.12	-0.13976	-0.16054
8.13	-0.14056	-0.16387
8.14	-0.14242	-0.16724
8.15	-0.14509	-0.16985
8.16	-0.14809	-0.17115
8.17	-0.15084	-0.17098
8.18	-0.15285	-0.16962
8.19	-0.15382	-0.16772
8.2	-0.15375	-0.16611
8.21	-0.15295	-0.16549
8.22	-0.15194	-0.1663
8.23	-0.15128	-0.16853
8.24	-0.15145	-0.17172
8.25	-0.15273	-0.17515
8.26	-0.15519	-0.17799
8.27	-0.15848	-0.17963
8.28	-0.1619	-0.17978
8.29	-0.1647	-0.17865
8.3	-0.16628	-0.1768
8.31	-0.16643	-0.17503
8.32	-0.16532	-0.17412
8.33	-0.1635	-0.17457
8.34	-0.16172	-0.17648
8.35	-0.1607	-0.17949
8.36	-0.16098	-0.18293
8.37	-0.16268	-0.18597
8.38	-0.16555	-0.18792
8.39	-0.16899	-0.18841
8.4	-0.17222	-0.18753
8.41	-0.17455	-0.18577
8.42	-0.17553	-0.1839
8.43	-0.1751	-0.18272
8.44	-0.1736	-0.18281
8.45	-0.17169	-0.18438
8.46	-0.17014	-0.18718
8.47	-0.16962	-0.19058
8.48	-0.17048	-0.19377
8.49	-0.17272	-0.19602
8.5	-0.17589	-0.19686
8.51	-0.17933	-0.19626
8.52	-0.18225	-0.19464
8.53	-0.18405	-0.19271
8.54	-0.18442	-0.19129
8.55	-0.18348	-0.19104
8.56	-0.18172	-0.19225
8.57	-0.17985	-0.19479
8.58	-0.17864	-0.19811
8.59	-0.17866	-0.20142
8.6	-0.18011	-0.20393
8.61	-0.1828	-0.20511
8.62	-0.18617	-0.20482
8.63	-0.18948	-0.20337
8.64	-0.19198	-0.20143
8.65	-0.19319	-0.19981
8.66	-0.19296	-0.19923
8.67	-0.19159	-0.20009
8.68	-0.18967	-0.20234
8.69	-0.18799	-0.20553
8.7	-0.18723	-0.2089
8.71	-0.18784	-0.21165
8.72	-0.18985	-0.21317
8.73	-0.1929	-0.2132
8.74	-0.19633	-0.21196
8.75	-0.19937	-0.21006
8.76	-0.20136	-0.20828
8.77	-0.20194	-0.20739
8.78	-0.20117	-0.20788
8.79	-0.19947	-0.20982
8.8	-0.19755	-0.21284
8.81	-0.19618	-0.21624
8.82	-0.19595	-0.21919
8.83	-0.19714	-0.22102
8.84	-0.19963	-0.22139
8.85	-0.20292	-0.2204
8.86	-0.20627	-0.21857
8.87	-0.20893	-0.21668
8.88	-0.21035	-0.21551
8.89	-0.21034	-0.21564
8.9	-0.2091	-0.21725
8.91	-0.20721	-0.22006
8.92	-0.20541	-0.22342
8.93	-0.20444	-0.22654
8.94	-0.20478	-0.22867
8.95	-0.20654	-0.22938
8.96	-0.20943	-0.22867
8.97	-0.21283	-0.22696
8.98	-0.21597	-0.225
8.99	-0.21816	-0.22358
9	-0.21897	-0.22337
9.01	-0.21838	-0.22462
9.02	-0.21677	-0.22718
9.03	-0.21481	-0.23047
9.04	-0.21327	-0.23371
9.05	-0.2128	-0.23611
9.06	-0.21373	-0.23717
9.07	-0.21602	-0.23675
9.08	-0.2192	-0.23521
9.09	-0.22257	-0.23322
9.1	-0.22537	-0.2316
9.11	-0.227	-0.23105
9.12	-0.22719	-0.23194
9.13	-0.2261	-0.23422
9.14	-0.22425	-0.23739
9.15	-0.22236	-0.24071
9.16	-0.22119	-0.24335
9.17	-0.22127	-0.24474
9.18	-0.22279	-0.24465
9.19	-0.2255	-0.24331
9.2	-0.22884	-0.24134
9.21	-0.23205	-0.23955
9.22	-0.23441	-0.23868
9.23	-0.23545	-0.23921
9.24	-0.23506	-0.24118
9.25	-0.23356	-0.24419
9.26	-0.23159	-0.24753
9.27	-0.2299	-0.25039
9.28	-0.22919	-0.2521
9.29	-0.22985	-0.25234
9.3	-0.23191	-0.25124
9.31	-0.23496	-0.24933
9.32	-0.23834	-0.24741
9.33	-0.24126	-0.24626
9.34	-0.24309	-0.24643
9.35	-0.2435	-0.24806
9.36	-0.24258	-0.25087
9.37	-0.24078	-0.2542
9.38	-0.23881	-0.25723
9.39	-0.23745	-0.25924
9.4	-0.23728	-0.25982
9.41	-0.23854	-0.25898
9.42	-0.24107	-0.25719
9.43	-0.24434	-0.25519
9.44	-0.2476	-0.25378
9.45	-0.25012	-0.25359
9.46	-0.25136	-0.25488
9.47	-0.25117	-0.25745
9.48	-0.2498	-0.26071
9.49	-0.24783	-0.26387
9.5	-0.24602	-0.26616
9.51	-0.24508	-0.26708
9.52	-0.24548	-0.26654
9.53	-0.2473	-0.2649
9.54	-0.2502	-0.26286
9.55	-0.25354	-0.26123
9.56	-0.25657	-0.26071
9.57	-0.2586	-0.26163
9.58	-0.25923	-0.26393
